DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT
            TIME	TIME	ANG_X	ANG_Y	ANG_Z	VEL_X	VEL_Y	VEL_Z	ACC_X	ACC_Y	ACC_Z
            FRAME_NUMBERS	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG
            ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
1 29.71 2971 155.498 -11.171 -178.451 0.112 -0.328 -0.262 12.202 83.726 -145.907
1 29.72 2972 155.602 -11.250 -178.663 0.181 -0.137 -0.370 6.962 19.093 -10.781
1 29.73 2973 155.709 -11.302 -179.025 0.187 -0.091 -0.630 0.529 4.568 -26.031
1 29.74 2974 155.828 -11.265 -179.469 0.207 0.065 -0.776 2.017 15.613 -14.601
1 29.75 2975 155.937 -11.198 -179.954 0.190 0.117 -0.845 -1.631 5.236 -6.890
1 29.76 2976 156.042 -11.111 179.569 0.183 0.152 627.485 -0.751 3.449 62833.039
1 29.77 2977 156.158 -11.017 179.168 0.202 0.164 -0.699 1.905 1.205 -62818.465
1 29.78 2978 156.395 -10.821 178.674 0.415 0.343 -0.862 21.272 17.918 -16.236
1 29.79 2979 156.481 -10.748 178.528 0.150 0.128 -0.256 -26.462 -21.480 60.611
1 29.80 2980 156.543 -10.689 178.426 0.108 0.102 -0.179 -4.201 -2.633 7.706
1 29.81 2981 156.603 -10.667 178.370 0.105 0.039 -0.097 -0.317 -6.289 8.156
1 29.82 2982 156.664 -10.681 178.342 0.106 -0.024 -0.049 0.105 -6.235 4.838
1 29.83 2983 156.727 -10.705 178.361 0.109 -0.042 0.033 0.346 -1.804 8.178
1 29.84 2984 156.822 -10.737 178.401 0.167 -0.057 0.069 5.705 -1.520 3.631
1 29.85 2985 157.090 -10.812 178.452 0.467 -0.130 0.090 30.036 -7.328 2.022
1 29.86 2986 157.272 -10.849 178.411 0.319 -0.065 -0.071 -14.791 6.559 -16.084
1 29.87 2987 157.457 -10.875 178.316 0.322 -0.046 -0.166 0.293 1.813 -9.511
1 29.88 2988 157.652 -10.923 178.180 0.340 -0.082 -0.238 1.810 -3.599 -7.131
1 29.89 2989 157.850 -10.990 178.016 0.346 -0.118 -0.285 0.567 -3.535 -4.778
1 29.90 2990 158.042 -11.078 177.819 0.335 -0.154 -0.344 -1.063 -3.576 -5.853
1 29.91 2991 158.226 -11.172 177.600 0.322 -0.164 -0.382 -1.297 -1.060 -3.779
1 29.92 2992 158.684 -11.493 177.080 0.799 -0.560 -0.908 47.739 -39.575 -52.617
1 29.93 2993 158.899 -11.670 176.784 0.376 -0.309 -0.517 -42.386 25.117 39.105
1 29.94 2994 159.118 -11.847 176.419 0.381 -0.309 -0.637 0.546 0.010 -12.012
1 29.95 2995 159.328 -12.060 176.012 0.367 -0.373 -0.710 -1.373 -6.446 -7.303
1 29.96 2996 159.530 -12.319 175.576 0.352 -0.452 -0.761 -1.509 -7.871 -5.128
1 29.97 2997 159.710 -12.631 175.131 0.315 -0.544 -0.776 -3.719 -9.232 -1.454
1 29.98 2998 159.874 -13.016 174.695 0.286 -0.671 -0.762 -2.863 -12.738 1.380
1 29.99 2999 160.031 -13.493 174.262 0.273 -0.832 -0.755 -1.366 -16.096 0.679
1 30.00 3000 160.371 -14.698 173.603 0.594 -2.104 -1.150 32.096 -127.155 -39.513
1 30.01 3001 160.592 -15.404 173.372 0.385 -1.232 -0.404 -20.845 87.193 74.675
1 30.02 3002 160.816 -16.188 173.155 0.391 -1.368 -0.379 0.575 -13.566 2.501
1 30.03 3003 161.009 -17.028 172.914 0.337 -1.466 -0.420 -5.383 -9.870 -4.175
1 30.04 3004 161.150 -17.905 172.585 0.246 -1.532 -0.574 -9.158 -6.521 -15.366
1 30.05 3005 161.246 -18.827 172.194 0.168 -1.609 -0.683 -7.803 -7.752 -10.884
1 30.06 3006 161.314 -19.796 171.752 0.119 -1.690 -0.771 -4.873 -8.084 -8.790
1 30.07 3007 161.331 -21.898 170.696 0.030 -3.669 -1.843 -8.914 -197.927 -107.245
1 30.08 3008 161.338 -23.075 170.212 0.013 -2.055 -0.844 -1.712 161.435 99.893
1 30.09 3009 161.408 -24.348 169.786 0.122 -2.222 -0.744 10.946 -16.662 10.040
1 30.10 3010 161.538 -25.738 169.404 0.227 -2.426 -0.667 10.526 -20.436 7.718
1 30.11 3011 161.670 -27.232 169.035 0.231 -2.607 -0.644 0.367 -18.107 2.267
1 30.12 3012 161.806 -28.826 168.673 0.237 -2.783 -0.631 0.567 -17.560 1.259
1 30.13 3013 161.951 -30.502 168.283 0.254 -2.925 -0.682 1.717 -14.265 -5.004
1 30.14 3014 162.409 -32.015 167.982 0.798 -2.641 -0.524 54.460 28.371 15.709
1 30.15 3015 162.462 -36.105 167.168 0.093 -7.138 -1.421 -70.512 -449.643 -89.624
1 30.16 3016 162.734 -38.180 166.866 0.475 -3.621 -0.528 38.133 351.689 89.307
1 30.17 3017 163.157 -40.377 166.722 0.739 -3.834 -0.251 26.464 -21.341 27.654
1 30.18 3018 163.698 -42.659 166.684 0.943 -3.984 -0.066 20.406 -14.949 18.504
1 30.19 3019 164.259 -44.989 166.611 0.979 -4.065 -0.128 3.579 -8.130 -6.154
1 30.20 3020 164.711 -47.369 166.323 0.790 -4.155 -0.504 -18.950 -9.010 -37.606
1 30.21 3021 165.645 -49.992 166.162 1.630 -4.578 -0.279 84.016 -42.231 22.428
1 30.22 3022 162.881 -55.044 162.012 -4.824 -8.816 -7.243 -645.325 -423.883 -696.378
1 30.23 3023 160.982 -57.591 159.422 -3.316 -4.447 -4.520 150.778 436.981 272.272
1 30.24 3024 158.450 -60.069 156.298 -4.418 -4.323 -5.453 -110.250 12.321 -93.255
1 30.25 3025 154.976 -62.423 152.291 -6.064 -4.110 -6.994 -164.611 21.392 -154.154
1 30.26 3026 149.171 -64.618 146.012 -10.131 -3.830 -10.958 -406.637 27.939 -396.395
1 30.27 3027 136.027 -66.593 132.512 -22.940 -3.447 -23.562 -1280.956 38.297 -1260.364
1 30.28 3028 107.546 -68.078 103.704 -49.709 -2.593 -50.280 -2676.844 85.444 -2671.765
1 30.29 3029 20.237 -65.589 16.077 -152.383 4.344 -152.937 -10267.420 693.673 -10265.753
1 30.30 3030 10.919 -63.418 6.563 -16.263 3.790 -16.606 13611.951 -55.436 13633.154
1 30.31 3031 5.879 -61.082 1.289 -8.796 4.077 -9.204 746.716 28.701 740.172
1 30.32 3032 2.529 -58.743 -2.337 -5.848 4.083 -6.330 294.871 0.670 287.425
1 30.33 3033 0.097 -56.393 -5.205 -4.244 4.101 -5.005 160.309 1.794 132.435
1 30.34 3034 -1.495 -54.101 -7.354 -2.778 3.999 -3.750 146.690 -10.201 125.493
1 30.35 3035 -2.389 -51.887 -8.760 -1.562 3.865 -2.454 121.557 -13.413 129.626
1 30.36 3036 -3.356 -48.005 -10.393 -1.686 6.775 -2.850 -12.428 290.980 -39.607
1 30.37 3037 -3.794 -48.195 -10.828 -0.766 -0.332 -0.758 92.049 -710.726 209.261
1 30.38 3038 -3.448 -44.338 -10.972 0.605 6.733 -0.253 137.034 706.496 50.481
1 30.39 3039 -2.982 -42.359 -10.660 0.813 3.454 0.546 20.810 -327.870 79.861
1 30.40 3040 -2.292 -40.233 -10.022 1.205 3.710 1.114 39.206 25.651 56.780
1 30.41 3041 -1.534 -37.906 -9.252 1.323 4.061 1.344 11.829 35.036 23.059
1 30.42 3042 -0.925 -35.407 -8.508 1.064 4.362 1.298 -25.942 30.156 -4.568
1 30.43 3043 -0.534 -32.530 -7.613 0.682 5.022 1.562 -38.129 65.913 26.334
1 30.44 3044 -0.145 -27.452 -6.910 0.678 8.862 1.226 -0.396 384.063 -33.582
1 30.45 3045 -0.114 -24.837 -6.617 0.054 4.564 0.512 -62.417 -429.847 -71.368
1 30.46 3046 -0.117 -22.337 -6.421 -0.006 4.364 0.341 -6.013 -19.925 -17.130
1 30.47 3047 -0.082 -19.975 -6.252 0.062 4.122 0.295 6.762 -24.257 -4.601
1 30.48 3048 0.003 -17.728 -6.122 0.148 3.921 0.227 8.670 -20.057 -6.779
1 30.49 3049 0.112 -15.571 -6.141 0.190 3.765 -0.032 4.192 -15.662 -25.928
1 30.50 3050 0.111 -13.434 -6.734 -0.002 3.730 -1.036 -19.258 -3.433 -100.344
1 30.51 3051 0.325 -9.248 -7.147 0.374 7.305 -0.722 37.660 357.510 31.400
1 30.52 3052 0.482 -7.122 -7.398 0.274 3.710 -0.438 -10.080 -359.533 28.345
1 30.53 3053 0.704 -5.056 -7.459 0.387 3.607 -0.106 11.342 -10.302 33.174
1 30.54 3054 0.963 -3.094 -7.387 0.452 3.424 0.125 6.486 -18.358 23.177
1 30.55 3055 1.194 -1.270 -7.253 0.404 3.184 0.235 -4.830 -23.917 10.960
1 30.56 3056 1.360 0.405 -7.129 0.290 2.923 0.216 -11.363 -26.113 -1.910
1 30.57 3057 1.471 1.899 -7.119 0.193 2.607 0.017 -9.651 -31.607 -19.904
1 30.58 3058 1.570 2.965 -7.784 0.173 1.861 -1.161 -2.000 -74.663 -117.789
1 30.59 3059 1.854 5.283 -8.166 0.495 4.045 -0.665 32.204 218.474 49.559
1 30.60 3060 2.026 6.022 -8.651 0.300 1.290 -0.848 -19.564 -275.566 -18.214
1 30.61 3061 2.228 6.546 -9.047 0.354 0.915 -0.691 5.422 -37.495 15.617
1 30.62 3062 2.490 6.851 -9.236 0.456 0.533 -0.329 10.236 -38.136 36.230
1 30.63 3063 2.777 6.943 -9.166 0.500 0.160 0.122 4.414 -37.304 45.112
1 30.64 3064 3.023 6.875 -8.906 0.430 -0.120 0.454 -7.009 -27.980 33.154
1 30.65 3065 3.294 6.083 -8.527 0.473 -1.382 0.662 4.272 -126.285 20.815
1 30.66 3066 3.373 6.061 -7.901 0.137 -0.039 1.093 -33.652 134.375 43.091
1 30.67 3067 3.369 5.792 -7.717 -0.007 -0.469 0.321 -14.311 -43.048 -77.203
1 30.68 3068 3.300 5.582 -7.640 -0.120 -0.366 0.134 -11.334 10.270 -18.657
1 30.69 3069 3.188 5.420 -7.651 -0.197 -0.283 -0.019 -7.670 8.382 -15.293
1 30.70 3070 3.064 5.290 -7.784 -0.216 -0.227 -0.233 -1.925 5.605 -21.404
1 30.71 3071 2.980 5.164 -8.010 -0.147 -0.219 -0.393 6.861 0.716 -16.056
1 30.72 3072 3.023 4.787 -8.503 0.076 -0.658 -0.861 22.343 -43.897 -46.791
1 30.73 3073 3.057 4.705 -8.852 0.060 -0.143 -0.608 -1.669 51.520 25.307
1 30.74 3074 3.133 4.557 -9.089 0.132 -0.258 -0.413 7.276 -11.466 19.486
1 30.75 3075 3.227 4.414 -9.261 0.163 -0.250 -0.300 3.071 0.807 11.301
1 30.76 3076 3.315 4.277 -9.373 0.155 -0.240 -0.195 -0.810 1.011 10.535
1 30.77 3077 3.386 4.165 -9.449 0.124 -0.195 -0.133 -3.106 4.459 6.185
1 30.78 3078 3.448 4.069 -9.447 0.108 -0.169 0.004 -1.557 2.621 13.760
1 30.79 3079 3.509 3.975 -9.361 0.106 -0.162 0.149 -0.258 0.637 14.460
1 30.80 3080 3.609 3.826 -9.087 0.174 -0.262 0.478 6.877 -9.905 32.908
1 30.81 3081 3.645 3.766 -8.907 0.064 -0.104 0.316 -11.075 15.796 -16.232
1 30.82 3082 3.672 3.706 -8.711 0.046 -0.106 0.341 -1.753 -0.234 2.572
1 30.83 3083 3.689 3.639 -8.552 0.030 -0.116 0.277 -1.616 -1.019 -6.427
1 30.84 3084 3.680 3.573 -8.431 -0.015 -0.116 0.211 -4.498 0.006 -6.628
1 30.85 3085 3.655 3.527 -8.354 -0.045 -0.080 0.135 -2.977 3.577 -7.555
1 30.86 3086 3.607 3.498 -8.376 -0.083 -0.049 -0.038 -3.836 3.087 -17.355
1 30.87 3087 3.470 3.616 -8.587 -0.240 0.205 -0.369 -15.647 25.401 -33.036
1 30.88 3088 3.318 3.441 -8.884 -0.266 -0.305 -0.519 -2.628 -50.958 -15.049
1 30.89 3089 3.220 3.393 -9.010 -0.171 -0.084 -0.219 9.528 22.097 29.967
1 30.90 3090 3.127 3.318 -9.094 -0.161 -0.131 -0.148 0.914 -4.672 7.185
1 30.91 3091 3.035 3.239 -9.175 -0.161 -0.138 -0.140 0.091 -0.683 0.744
1 30.92 3092 2.953 3.147 -9.229 -0.144 -0.161 -0.095 1.647 -2.383 4.559
1 30.93 3093 2.883 3.073 -9.246 -0.122 -0.128 -0.030 2.164 3.318 6.404
1 30.94 3094 2.773 3.217 -9.231 -0.192 0.251 0.027 -6.977 37.904 5.718
1 30.95 3095 2.738 2.970 -9.213 -0.060 -0.431 0.031 13.209 -68.163 0.435
1 30.96 3096 2.713 2.912 -9.142 -0.044 -0.101 0.125 1.639 32.946 9.398
1 30.97 3097 2.693 2.823 -9.034 -0.035 -0.156 0.188 0.874 -5.432 6.280
1 30.98 3098 2.667 2.723 -8.897 -0.046 -0.175 0.239 -1.135 -1.958 5.121
1 30.99 3099 2.637 2.617 -8.739 -0.052 -0.183 0.275 -0.530 -0.812 3.599
1 31.00 3100 2.591 2.503 -8.637 -0.080 -0.200 0.178 -2.865 -1.662 -9.687
1 31.01 3101 2.464 2.553 -8.567 -0.222 0.088 0.122 -14.124 28.817 -5.594
1 31.02 3102 2.387 2.468 -8.631 -0.134 -0.149 -0.111 8.769 -23.711 -23.348
1 31.03 3103 2.263 2.158 -8.956 -0.217 -0.541 -0.567 -8.303 -39.241 -45.557
1 31.04 3104 2.161 2.074 -9.165 -0.179 -0.147 -0.365 3.834 39.408 20.156
1 31.05 3105 2.073 1.937 -9.387 -0.153 -0.239 -0.387 2.516 -9.199 -2.191
1 31.06 3106 2.014 1.741 -9.591 -0.103 -0.341 -0.356 5.066 -10.143 3.073
1 31.07 3107 1.957 1.498 -9.729 -0.101 -0.424 -0.241 0.205 -8.345 11.535
1 31.08 3108 1.910 1.297 -9.685 -0.082 -0.352 0.077 1.869 7.215 31.793
1 31.09 3109 1.873 1.017 -9.674 -0.063 -0.488 0.020 1.863 -13.603 -5.721
1 31.10 3110 1.812 0.341 -9.749 -0.106 -1.180 -0.131 -4.299 -69.175 -15.051
1 31.11 3111 1.759 0.043 -9.673 -0.093 -0.521 0.133 1.308 65.914 26.381
1 31.12 3112 1.701 -0.310 -9.600 -0.101 -0.616 0.127 -0.740 -9.564 -0.633
1 31.13 3113 1.635 -0.747 -9.590 -0.115 -0.763 0.018 -1.464 -14.632 -10.867
1 31.14 3114 1.558 -1.296 -9.676 -0.136 -0.958 -0.149 -2.038 -19.595 -16.705
1 31.15 3115 1.447 -1.982 -9.822 -0.194 -1.196 -0.256 -5.810 -23.773 -10.713
1 31.16 3116 1.190 -2.997 -9.829 -0.448 -1.772 -0.011 -25.384 -57.608 24.502
1 31.17 3117 0.545 -5.104 -10.574 -1.125 -3.678 -1.300 -67.760 -190.590 -128.882
1 31.18 3118 0.164 -6.400 -10.877 -0.666 -2.261 -0.529 45.913 141.731 77.071
1 31.19 3119 -0.159 -7.730 -11.110 -0.564 -2.321 -0.406 10.211 -6.019 12.292
1 31.20 3120 -0.410 -9.077 -11.226 -0.438 -2.352 -0.203 12.615 -3.085 20.337
1 31.21 3121 -0.596 -10.464 -11.215 -0.324 -2.420 0.020 11.369 -6.825 22.334
1 31.22 3122 -0.771 -11.889 -11.165 -0.305 -2.486 0.086 1.898 -6.601 6.611
1 31.23 3123 -0.790 -13.532 -10.812 -0.033 -2.868 0.616 27.173 -38.167 52.971
1 31.24 3124 -1.449 -16.554 -11.572 -1.151 -5.275 -1.326 -111.722 -240.696 -194.198
1 31.25 3125 -1.744 -18.269 -11.935 -0.516 -2.994 -0.634 63.506 228.127 69.141
1 31.26 3126 -2.078 -20.042 -12.345 -0.582 -3.094 -0.715 -6.695 -10.040 -8.065
1 31.27 3127 -2.430 -21.862 -12.744 -0.615 -3.177 -0.697 -3.247 -8.267 1.829
1 31.28 3128 -2.738 -23.715 -13.067 -0.537 -3.234 -0.562 7.799 -5.705 13.434
1 31.29 3129 -2.976 -25.572 -13.316 -0.416 -3.242 -0.436 12.105 -0.859 12.690
1 31.30 3130 -3.127 -27.407 -13.454 -0.263 -3.201 -0.240 15.332 4.112 19.563
1 31.31 3131 -2.903 -29.163 -13.246 0.391 -3.066 0.363 65.312 13.561 60.269
1 31.32 3132 -3.445 -32.676 -13.627 -0.945 -6.131 -0.666 -133.576 -306.541 -102.826
1 31.33 3133 -3.706 -34.349 -13.752 -0.456 -2.920 -0.218 48.946 321.122 44.743
1 31.34 3134 -4.110 -36.023 -13.931 -0.706 -2.922 -0.312 -25.018 -0.252 -9.378
1 31.35 3135 -4.624 -37.717 -14.233 -0.896 -2.957 -0.528 -18.990 -3.456 -21.571
1 31.36 3136 -5.202 -39.440 -14.625 -1.010 -3.007 -0.685 -11.442 -5.026 -15.741
1 31.37 3137 -5.785 -41.190 -15.058 -1.016 -3.054 -0.755 -0.581 -4.696 -7.052
1 31.38 3138 -6.312 -42.845 -15.458 -0.920 -2.889 -0.698 9.585 16.545 5.709
1 31.39 3139 -8.025 -46.570 -16.869 -2.990 -6.502 -2.463 -207.008 -361.309 -176.412
1 31.40 3140 -9.138 -48.371 -17.856 -1.942 -3.143 -1.722 104.794 335.888 74.086
1 31.41 3141 -10.262 -50.172 -18.779 -1.962 -3.144 -1.611 -1.966 -0.086 11.042
1 31.42 3142 -11.525 -51.963 -19.774 -2.204 -3.126 -1.737 -24.153 1.740 -12.578
1 31.43 3143 -13.030 -53.662 -20.950 -2.628 -2.965 -2.053 -42.450 16.133 -31.572
1 31.44 3144 -14.831 -55.301 -22.372 -3.143 -2.861 -2.482 -51.538 10.400 -42.917
1 31.45 3145 -16.885 -56.780 -23.755 -3.584 -2.581 -2.412 -44.029 28.017 6.969
1 31.46 3146 -19.176 -58.444 -25.486 -3.998 -2.904 -3.023 -41.473 -32.370 -61.029
1 31.47 3147 -25.988 -61.818 -31.358 -11.889 -5.888 -10.248 -789.081 -298.365 -722.574
1 31.48 3148 -30.188 -63.366 -34.988 -7.330 -2.702 -6.336 455.896 318.581 391.210
1 31.49 3149 -36.333 -64.812 -40.596 -10.726 -2.523 -9.787 -339.578 17.896 -345.119
1 31.50 3150 -46.055 -66.085 -49.812 -16.968 -2.222 -16.085 -624.185 30.158 -629.788
1 31.51 3151 -62.120 -67.125 -65.392 -28.039 -1.816 -27.192 -1107.130 40.574 -1110.710
1 31.52 3152 -82.129 -67.535 -84.603 -34.921 -0.716 -33.528 -688.194 110.039 -633.589
1 31.53 3153 -111.102 -67.487 -113.038 -50.567 0.084 -49.630 -1564.621 79.932 -1610.155
1 31.54 3154 -152.564 -65.800 -153.735 -72.366 2.944 -71.029 -2179.890 286.025 -2139.903
1 31.55 3155 -160.539 -64.701 -161.292 -13.918 1.920 -13.190 5844.820 -102.426 5783.892
1 31.56 3156 -165.869 -63.538 -166.222 -9.303 2.029 -8.604 461.464 10.965 458.570
1 31.57 3157 -169.981 -62.346 -169.913 -7.176 2.080 -6.443 212.741 5.038 216.131
1 31.58 3158 -173.063 -61.172 -172.516 -5.380 2.050 -4.542 179.605 -3.005 190.103
1 31.59 3159 184.197 -59.993 -174.728 623.537 2.057 -3.861 62891.699 0.770 68.076
1 31.60 3160 180.562 -58.818 -177.569 -6.345 2.051 -4.958 -62988.215 -0.659 -109.720
1 31.61 3161 176.791 -57.457 179.173 -6.580 2.376 622.633 -23.525 32.561 62759.078
1 31.62 3162 171.758 -54.222 174.888 -8.786 5.645 -7.480 -220.530 326.865 -63011.238
1 31.63 3163 170.026 -52.584 173.569 -3.023 2.859 -2.302 576.305 -278.562 517.819
1 31.64 3164 168.492 -50.957 172.508 -2.677 2.839 -1.851 34.547 -1.992 45.037
1 31.65 3165 167.674 -49.323 172.144 -1.427 2.853 -0.635 124.965 1.308 121.589
1 31.66 3166 167.606 -47.693 172.499 -0.118 2.844 0.620 130.930 -0.821 125.515
1 31.67 3167 167.653 -46.246 173.089 0.082 2.526 1.029 20.003 -31.856 40.934
1 31.68 3168 167.624 -42.806 173.761 -0.051 6.004 1.174 -13.328 347.794 14.477
1 31.69 3169 167.220 -41.189 173.754 -0.705 2.823 -0.013 -65.386 -318.086 -118.651
1 31.70 3170 166.678 -39.639 173.625 -0.946 2.705 -0.226 -24.092 -11.746 -21.324
1 31.71 3171 166.120 -38.158 173.507 -0.972 2.584 -0.206 -2.620 -12.120 1.972
1 31.72 3172 165.678 -36.753 173.466 -0.772 2.452 -0.071 19.991 -13.197 13.483
1 31.73 3173 165.267 -35.445 173.370 -0.718 2.282 -0.168 5.474 -17.005 -9.656
1 31.74 3174 164.462 -34.692 172.897 -1.405 1.316 -0.825 -68.700 -96.660 -65.680
1 31.75 3175 163.955 -33.455 172.683 -0.884 2.158 -0.374 52.052 84.200 45.040
1 31.76 3176 163.142 -30.518 172.389 -1.419 5.126 -0.513 -53.501 296.881 -13.907
1 31.77 3177 162.515 -29.267 171.955 -1.095 2.184 -0.757 32.432 -294.284 -24.369
1 31.78 3178 161.850 -28.025 171.423 -1.161 2.169 -0.929 -6.573 -1.476 -17.188
1 31.79 3179 161.169 -26.756 170.911 -1.187 2.213 -0.892 -2.675 4.441 3.681
1 31.80 3180 160.528 -25.461 170.478 -1.119 2.261 -0.756 6.845 4.813 13.628
1 31.81 3181 159.979 -24.138 170.219 -0.958 2.308 -0.453 16.119 4.656 30.320
1 31.82 3182 159.418 -23.151 170.124 -0.979 1.724 -0.166 -2.158 -58.427 28.620
1 31.83 3183 159.516 -20.580 171.187 0.170 4.486 1.857 114.927 276.272 202.296
1 31.84 3184 159.680 -19.533 172.043 0.287 1.828 1.494 11.730 -265.797 -36.268
1 31.85 3185 159.937 -18.566 173.121 0.448 1.687 1.881 16.069 -14.152 38.738
1 31.86 3186 160.229 -17.671 174.334 0.509 1.563 2.118 6.127 -12.344 23.654
1 31.87 3187 160.513 -16.827 175.626 0.496 1.472 2.253 -1.280 -9.125 13.564
1 31.88 3188 160.726 -16.248 176.998 0.371 1.011 2.395 -12.546 -46.145 14.119
1 31.89 3189 160.888 -15.462 178.128 0.283 1.372 1.974 -8.795 36.097 -42.083
1 31.90 3190 160.915 -14.692 179.033 0.048 1.344 1.579 -23.465 -2.772 -39.437
1 31.91 3191 160.865 -13.057 -179.683 -0.087 2.853 -626.079 -13.585 150.914 -62765.840
1 31.92 3192 160.674 -12.397 -179.376 -0.334 1.152 0.537 -24.698 -170.121 62661.609
1 31.93 3193 160.431 -11.773 -179.209 -0.423 1.091 0.291 -8.879 -6.137 -24.600
1 31.94 3194 160.193 -11.229 -179.107 -0.416 0.949 0.177 0.756 -14.121 -11.368
1 31.95 3195 159.966 -10.779 -179.067 -0.396 0.785 0.070 2.019 -16.474 -10.753
1 31.96 3196 159.620 -10.532 -179.344 -0.604 0.432 -0.482 -20.821 -35.251 -55.218
1 31.97 3197 159.472 -10.317 -179.384 -0.258 0.375 -0.070 34.525 -5.662 41.227
1 31.98 3198 159.383 -10.115 -179.254 -0.156 0.352 0.227 10.204 -2.377 29.669
1 31.99 3199 159.359 -10.182 -179.254 -0.042 -0.117 -0.000 11.470 -46.907 -22.690
1 32.00 3200 159.378 -10.307 -179.242 0.034 -0.218 0.021 7.582 -10.031 2.108
1 32.01 3201 159.484 -10.482 -179.235 0.184 -0.306 0.012 14.942 -8.806 -0.858
1 32.02 3202 159.602 -10.663 -179.292 0.206 -0.315 -0.099 2.253 -0.941 -11.160
1 32.03 3203 159.821 -10.683 -179.345 0.383 -0.034 -0.092 17.712 28.098 0.706
1 32.04 3204 159.955 -10.742 -179.603 0.234 -0.104 -0.451 -14.887 -6.999 -35.841
1 32.05 3205 160.079 -11.136 179.679 0.216 -0.687 627.066 -1.876 -58.250 62751.648
1 32.06 3206 160.170 -11.241 179.279 0.158 -0.184 -0.699 -5.710 50.260 -62776.438
1 32.07 3207 160.228 -11.356 178.880 0.102 -0.200 -0.697 -5.624 -1.608 0.186
1 32.08 3208 160.317 -11.493 178.538 0.155 -0.239 -0.597 5.288 -3.913 9.999
1 32.09 3209 160.418 -11.669 178.256 0.176 -0.307 -0.491 2.089 -6.781 10.521
1 32.10 3210 160.548 -11.878 178.053 0.227 -0.365 -0.355 5.069 -5.804 13.676
1 32.11 3211 160.914 -11.694 178.028 0.639 0.321 -0.044 41.196 68.635 31.111
1 32.12 3212 161.119 -12.752 177.767 0.358 -1.845 -0.456 -28.014 -216.649 -41.251
1 32.13 3213 161.361 -12.267 177.940 0.423 0.845 0.302 6.459 269.054 75.803
1 32.14 3214 161.556 -13.601 177.659 0.339 -2.327 -0.490 -8.395 -317.255 -79.200
1 32.15 3215 161.739 -14.104 177.600 0.321 -0.878 -0.103 -1.833 144.943 38.717
1 32.16 3216 161.923 -14.673 177.582 0.320 -0.994 -0.031 -0.110 -11.567 7.143
1 32.17 3217 162.095 -15.319 177.578 0.301 -1.127 -0.007 -1.879 -13.388 2.451
1 32.18 3218 162.556 -15.385 177.884 0.805 -0.115 0.534 50.426 101.197 54.052
1 32.19 3219 162.753 -16.172 177.897 0.343 -1.373 0.024 -46.260 -125.783 -51.005
1 32.20 3220 162.937 -18.686 177.662 0.322 -4.388 -0.411 -2.048 -301.480 -43.402
1 32.21 3221 163.222 -19.736 177.710 0.497 -1.832 0.085 17.486 255.612 49.503
1 32.22 3222 163.577 -20.872 177.797 0.620 -1.982 0.150 12.295 -15.041 6.592
1 32.23 3223 164.027 -22.128 177.925 0.785 -2.192 0.224 16.563 -20.950 7.327
1 32.24 3224 164.544 -23.500 178.039 0.902 -2.396 0.200 11.640 -20.412 -2.384
1 32.25 3225 165.520 -24.479 178.413 1.705 -1.708 0.653 80.271 68.776 45.304
1 32.26 3226 165.994 -26.097 178.354 0.826 -2.825 -0.103 -87.855 -111.624 -75.569
1 32.27 3227 166.415 -27.828 178.226 0.735 -3.020 -0.224 -9.067 -19.521 -12.097
1 32.28 3228 166.771 -31.945 177.560 0.622 -7.186 -1.163 -11.368 -416.648 -93.920
1 32.29 3229 167.022 -33.934 177.140 0.437 -3.472 -0.733 -18.425 371.408 43.018
1 32.30 3230 167.245 -36.026 176.662 0.389 -3.651 -0.834 -4.845 -17.919 -10.107
1 32.31 3231 167.498 -38.220 176.157 0.443 -3.828 -0.882 5.367 -17.657 -4.840
1 32.32 3232 167.791 -40.449 175.345 0.510 -3.891 -1.417 6.771 -6.324 -53.487
1 32.33 3233 167.847 -42.908 174.555 0.098 -4.292 -1.378 -41.208 -40.063 3.922
1 32.34 3234 167.799 -45.441 173.600 -0.084 -4.421 -1.667 -18.275 -12.885 -28.892
1 32.35 3235 166.445 -50.477 170.787 -2.363 -8.789 -4.910 -227.859 -436.863 -324.292
1 32.36 3236 165.607 -53.084 169.089 -1.463 -4.550 -2.964 90.008 423.925 194.547
1 32.37 3237 164.824 -55.697 167.512 -1.366 -4.562 -2.752 9.651 -1.155 21.231
1 32.38 3238 163.874 -58.273 165.869 -1.658 -4.495 -2.868 -29.163 6.640 -11.573
1 32.39 3239 162.372 -60.722 163.779 -2.622 -4.275 -3.649 -96.364 21.976 -78.120
1 32.40 3240 163.239 -63.019 163.953 1.514 -4.009 0.304 413.582 26.636 395.269
1 32.41 3241 160.032 -65.078 160.321 -5.597 -3.594 -6.339 -711.117 41.524 -664.258
1 32.42 3242 104.683 -68.498 104.385 -96.602 -5.968 -97.627 -9100.474 -237.427 -9128.794
1 32.43 3243 30.894 -68.016 30.274 -128.787 0.842 -129.347 -3218.488 680.962 -3172.047
